bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
191599,99281,5630668,45822,255553,0,1
192815,94332,5353800,43411,247165,0,1
203440,98520,5633461,45653,257395,0,1
204756,99022,5643222,45683,257715,0,1
205196,98908,5635210,45598,257446,0,1
203130,98765,5608005,45569,254295,0,1
202689,97950,5551561,45160,256730,0,1
192546,93608,5298690,43057,242843,0,1
200763,99279,5627826,45850,255387,0,1
191574,99609,5637545,45983,256310,0,1
182374,94483,5336786,43474,244878,0,1
180232,94973,5344618,43626,246437,0,1
183913,99203,5602515,45837,255871,0,1
183414,99151,5589360,45713,258654,0,1
193246,92649,5264020,42668,242911,0,1
202727,99409,5648845,45806,257760,0,1
200346,99105,5613059,45706,255744,0,1
202030,99456,5632498,45882,255728,0,1
179970,94135,5349558,43418,247206,0,1
183242,98890,5607696,45682,254888,0,1
182406,98715,5592556,45460,257502,0,1
188806,92293,5292574,42580,240187,0,1
183223,98785,5619475,45652,257416,0,1
190970,92692,5296436,42643,242221,0,1
198439,97968,5629190,45343,252724,0,1
190838,99180,5642090,45790,255348,0,1
190696,98915,5616679,45688,256616,0,1
189545,98951,5621758,45525,256714,0,1
181866,93748,5341954,43221,242918,0,1
179430,94218,5341360,43398,243804,0,1
183279,98881,5616529,45663,257522,0,1
192210,92407,5311142,42596,242309,0,1
198559,98178,5632163,45403,253177,0,1
179086,94167,5347044,43390,244602,0,1
183819,99276,5642202,45810,258496,0,1
182929,98662,5609658,45598,254685,0,1
184227,99418,5646550,45906,258852,0,1
183652,99238,5624118,45777,257347,0,1
181646,98302,5560310,45257,255895,0,1
191354,91975,5290569,42518,240187,0,1
199052,98366,5636575,45335,252824,0,1
220645,31540,5627547,13776,1053346,0,1
222586,1616,5577245,218,1361549,0,1
222911,1271,5568869,190,1360308,0,1
212351,1363,5316608,205,1298120,0,1
222469,1645,5596467,355,1360403,0,1
221403,1769,5568396,363,1354092,0,1
212175,1366,5313214,202,1297815,0,1
223023,1295,5563885,232,1356583,0,1
221971,1256,5538603,261,1350441,0,1
221737,1385,5542056,268,1351050,0,1
210886,1343,5265677,261,1285213,0,1
222092,1720,5585230,326,1359804,0,1
135295,41906,5650411,20564,2925111,0,1
60010,30205,5557654,14862,3991553,0,1
62022,29145,5343458,14301,3843416,0,1
79459,30166,5574791,14934,3985180,0,1
78466,30635,5292466,15006,3515640,0,1
85659,33782,5635388,16675,3597529,0,1
71398,29176,5337246,14297,3769290,0,1
78047,30514,5628019,15021,3980266,0,1
78029,30804,5650670,15124,3985548,0,1
129411,55706,5659256,24911,2455290,0,1
168378,79098,5617056,36614,205684,0,1
84095,37350,2244895,17093,102213,0,1
172458,92627,5318745,42689,238295,0,1
44024,18935,1345207,8628,49391,0,1
117007,60127,4351141,27758,185784,0,1
194091,96988,5647230,44649,249445,0,1
172116,92709,5314230,42636,239687,0,1
159500,85641,5315925,39478,221981,0,1
171480,92125,5317447,42492,239289,0,1
170417,91238,5288907,42181,235716,0,1
192479,93583,5377358,43204,244248,0,1
198892,98316,5634215,45434,253312,0,1
179358,94389,5347978,43412,242930,0,1
180664,97411,5518819,44965,251612,0,1
182800,98713,5589665,45561,258442,0,1
174578,93971,5312951,43257,244409,0,1
193550,92196,5304235,42600,240635,0,1
199812,98077,5637145,45395,253194,0,1
190774,93761,5363466,43246,242328,0,1
199579,95300,5462646,43837,249604,0,1
189334,93437,5349253,42990,242626,0,1
201897,97949,5645441,45229,255382,0,1
172722,83016,4785783,38573,212813,0,1
201510,98056,5646020,45316,255723,0,1
203108,97963,5643240,45202,255176,0,1
155853,73370,4229860,33962,187536,0,1
192586,92420,5295349,42460,238528,0,1
195284,94544,5439916,43576,247494,0,1
174586,93943,5311524,43211,243670,0,1
180971,87113,5014006,40089,228122,0,1
191090,92301,5307403,42607,240384,0,1
204534,97415,5634216,44989,253839,0,1
201523,97529,5641423,45032,254023,0,1
201936,97855,5639373,45154,254588,0,1
175062,93936,5309124,43334,244266,0,1
191277,92730,5317932,42714,243857,0,1
204407,97275,5589658,44932,250577,0,1
194506,91876,5298846,42383,241167,0,1
194315,96334,5529790,44411,252545,0,1
197959,98655,5680466,45657,257447,0,1
200435,98699,5680224,45659,257424,0,1
198851,98651,5682205,45564,256924,0,1
174338,93719,5305444,43160,242992,0,1
179791,94618,5356887,43484,245059,0,1
201659,97198,5589453,44987,250811,0,1
189818,92605,5299871,42528,242915,0,1
179595,97072,5479706,44664,254598,0,1
184413,99628,5645934,45947,259696,0,1
184044,99134,5643158,45860,258811,0,1
183775,99186,5644946,45798,258449,0,1
183654,99149,5628429,45758,257792,0,1
184306,99633,5643738,45929,259213,0,1
191546,92607,5306839,42593,240424,0,1
183851,99014,5620117,45824,255564,0,1
182273,98745,5582329,45425,258063,0,1
192074,91713,5282151,42306,239191,0,1
183543,99247,5640763,45746,258307,0,1
183875,99095,5645744,45821,258657,0,1
184039,99373,5648905,45872,258590,0,1
184546,99911,5669974,45985,261886,0,1
189155,91704,5304882,42312,237615,0,1
183463,98880,5642882,45718,257631,0,1
182579,98445,5609490,45514,253965,0,1
181500,98163,5581490,45236,255912,0,1
189138,91994,5303957,42366,238519,0,1
182810,98456,5637014,45557,256988,0,1
182179,98216,5609464,45415,253381,0,1
182039,98783,5607647,45357,258491,0,1
201713,96840,5611123,44676,249669,0,1
200797,96715,5638215,44682,252248,0,1
199190,97128,5633059,44906,253459,0,1
201897,96889,5640450,44746,252605,0,1
199423,96936,5642273,44858,253130,0,1
198911,97198,5637131,44859,253478,0,1
201508,96976,5639559,44848,253268,0,1
188942,92165,5307566,42378,240646,0,1
192443,91593,5304318,42216,238367,0,1
199371,97314,5637266,45008,251126,0,1
195502,98107,5681685,45319,255251,0,1
178270,93510,5337098,43053,242827,0,1
182659,98613,5639549,45498,257298,0,1
183243,98951,5649230,45639,258695,0,1
182941,98579,5645482,45551,258837,0,1
182935,98607,5649368,45556,258619,0,1
182675,98787,5647655,45487,258855,0,1
182370,98652,5645522,45404,258898,0,1
182270,98280,5629018,45406,255403,0,1
181096,97886,5590078,45102,256731,0,1
173250,93300,5302424,42899,243179,0,1
173694,93423,5311642,42961,244251,0,1
188386,91835,5295414,42187,237890,0,1
182316,98575,5647710,45396,258099,0,1
182458,98791,5645478,45433,258188,0,1
182460,98514,5648036,45427,258021,0,1
182710,98805,5643465,45488,258815,0,1
188227,91884,5311018,42168,242358,0,1
182663,98725,5647655,45493,259157,0,1
182403,98634,5639426,45415,259062,0,1
182879,98854,5646766,45542,258971,0,1
182838,99041,5646542,45532,258693,0,1
182503,98733,5646916,45446,258410,0,1
193682,94343,5546438,43616,247796,0,1
192154,91329,5289874,42060,239134,0,1
173290,93166,5315976,42841,242709,0,1
200620,96759,5637160,44503,252979,0,1
199141,97315,5642050,44911,254948,0,1
196979,96579,5607522,44471,250000,0,1
200378,96370,5585515,44311,253640,0,1
181917,98334,5611911,45311,255417,0,1
181153,98163,5602415,45107,259492,0,1
187958,92114,5330234,42375,240395,0,1
201795,96890,5638864,44634,253131,0,1
198484,97078,5641607,44684,253668,0,1
201550,96579,5606214,44487,249909,0,1
198325,96459,5570366,44362,251230,0,1
182359,98534,5609743,45444,254120,0,1
173279,93128,5290055,42888,241333,0,1
190286,92698,5339706,42659,240998,0,1
173874,93148,5311278,43030,242787,0,1
200943,96603,5599650,44529,248572,0,1
200882,96617,5585476,44495,251991,0,1
182374,98636,5616337,45468,254088,0,1
173574,93403,5305300,42997,241137,0,1
207754,99143,5591245,45839,255467,0,1
196646,93474,5289281,43276,244069,0,1
177647,95412,5314962,43970,251299,0,1
177714,95210,5309846,43976,246741,0,1
207963,99234,5636222,45885,258988,0,1
205932,99774,5643314,46161,260531,0,1
206536,99695,5641607,45986,259577,0,1
204120,100195,5639987,46161,260439,0,1
206700,99786,5645962,46114,260188,0,1
205491,100034,5639227,46063,259874,0,1
204541,100446,5639524,46264,261091,0,1
207998,99233,5633214,45923,258712,0,1
206228,100011,5644307,46053,259948,0,1
186107,99017,5596798,45711,255082,0,1
198211,97955,5596368,45190,252239,0,1
204901,97948,5641943,45202,255266,0,1
175334,93837,5311390,43398,245088,0,1
191131,92333,5297762,42588,242977,0,1
184294,99373,5637645,45938,259326,0,1
174950,93748,5317122,43301,243754,0,1
204198,97731,5631881,45127,254815,0,1
201588,97631,5635525,45022,254280,0,1
200376,97600,5641645,45065,254353,0,1
173911,93414,5315546,43050,243311,0,1
193275,92122,5305061,42396,240447,0,1
200586,97753,5633826,45010,254210,0,1
203796,97322,5641700,44888,253469,0,1
199973,97407,5632139,44992,253903,0,1
202904,97437,5640835,45057,254310,0,1
203024,97550,5640267,45085,254593,0,1
201966,97183,5601564,44886,250595,0,1
201737,98261,5574078,45252,256126,0,1
195543,92618,5285340,42710,240258,0,1
193026,93354,5300550,42943,243201,0,1
201739,99336,5634734,45846,255667,0,1
191094,94266,5360026,43527,246926,0,1
200388,99801,5680542,46078,259648,0,1
199950,99779,5680146,46019,259345,0,1
200936,99852,5679934,46031,259498,0,1
175410,93938,5308214,43427,243343,0,1
180850,95260,5372898,43707,249790,0,1
193874,93116,5303594,42939,243450,0,1
183648,98960,5602790,45775,255440,0,1
183176,98984,5580623,45653,259036,0,1
182940,98809,5582765,45589,257114,0,1
