bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
27883,98418,10888827,4791,5803978,0,0
35799,99693,11272472,6223,5866349,0,0
53025,200831,22141857,9489,11857838,0,0
54390,199466,21927865,9737,11699656,0,0
36759,98434,11108824,6294,5758199,0,0
107963,168079,21976198,18700,10641596,0,0
144875,101557,10897098,28284,3225491,0,0
392684,203075,22176606,67736,6652750,0,0
256132,148231,22007388,45418,7695478,0,0
60178,59179,10905022,11868,4093429,0,0
111298,167874,21955754,21515,9490008,0,0
48048,95034,10945482,8257,5451067,0,0
67849,197665,21971877,12096,11471115,0,0
31539,48347,5736714,5407,2735243,0,0
34466,97891,10895756,5990,5669249,0,0
30297,47975,5746040,5130,2772016,0,0
36871,97244,10873692,6396,5610296,0,0
85008,197964,22399014,14433,11460971,0,0
47643,94798,10857782,8224,5396074,0,0
73902,199563,22200424,13022,11477648,0,0
38553,99718,11331363,6543,5872780,0,0
55587,199878,22161196,9922,11826378,0,0
39180,96265,10942299,6687,5628304,0,0
52670,199779,21941493,9542,11726438,0,0
35598,96971,10872761,6185,5628990,0,0
93353,192407,22214336,16541,11056615,0,0
34597,25729,5642970,6326,2679787,0,0
145748,99866,10909150,28209,3039579,0,0
403639,205978,22231126,70131,6768305,0,0
234323,143145,22017506,41306,7692297,0,0
60946,62000,11107373,12028,4103062,0,0
63461,75855,10949154,11791,4394195,0,0
35494,40890,4892273,6507,2073974,0,0
21515,51472,5648719,3868,2852588,0,0
54485,203341,22109213,10064,11771049,0,0
48387,95838,11121558,8330,5547578,0,0
69847,198227,22178682,12481,11549660,0,0
31238,48267,5749086,5319,2749904,0,0
77634,194611,21963358,13400,11320992,0,0
53624,97010,11246953,9011,5529520,0,0
76148,194784,21745446,13227,11193143,0,0
27186,49535,5738364,4602,2821715,0,0
55392,197895,21971010,9764,11738184,0,0
25023,49697,5740849,4267,2868752,0,0
28847,98680,10890026,4921,5787515,0,0
37841,101074,11323304,6578,5860390,0,0
26029,99570,10889919,4727,5806361,0,0
25239,49883,5749060,4381,2855821,0,0
13992,47003,5151913,2421,2731966,0,0
13674,52273,5675294,2416,3022821,0,0
25157,49535,5737930,4283,2859520,0,0
28557,97846,10888094,5048,5780993,0,0
232352,166358,21949303,43471,7743038,0,0
142253,73354,11175982,21057,3742057,0,0
444619,216025,22208910,80772,6704566,0,0
54938,61372,11355752,10729,4252118,0,0
111138,145191,21937539,22387,8637734,0,0
53826,94069,10954058,9409,5329371,0,0
68620,197897,21975159,12254,11445328,0,0
30519,48483,5744979,5236,2766834,0,0
36362,97641,10855875,6367,5611314,0,0
45766,99201,11329770,7892,5729244,0,0
34751,97528,10882151,6092,5654830,0,0
30775,47924,5748948,5220,2759652,0,0
39433,96655,10861178,6727,5570542,0,0
32891,48053,5735010,5438,2728531,0,0
45747,96021,10886304,7609,5477013,0,0
65385,199369,21910870,11469,11491235,0,0
38936,97578,11108874,6725,5716682,0,0
55896,200298,22197035,10028,11835843,0,0
57116,202776,22395216,10151,11934410,0,0
38044,98286,11125161,6550,5744831,0,0
52380,200524,21960007,9379,11752805,0,0
46344,99146,11366586,8170,5711202,0,0
259245,160722,22022520,47631,7288074,0,0
424195,211902,22432139,75691,7174975,0,0
181596,127861,21900598,31315,7726350,0,0
64251,66025,11129067,12405,3892532,0,0
32222,38508,5152250,6160,2137677,0,0
75069,149596,16829600,13954,8161098,0,0
60355,150954,16922878,10509,8694262,0,0
30004,48573,5742345,5123,2773115,0,0
34611,98519,10896242,6019,5663282,0,0
46013,99256,11346869,8017,5715867,0,0
34350,97130,10845998,6031,5642349,0,0
30939,48402,5736929,5248,2747876,0,0
37864,95822,10791448,6575,5560577,0,0
80431,195646,21821476,13748,11189184,0,0
51232,94986,11051010,8811,5436728,0,0
60443,200447,22163415,10657,11736736,0,0
38114,95648,10917965,6495,5640033,0,0
56392,198463,21972966,9992,11700574,0,0
36813,100344,11244814,6553,5825428,0,0
52880,202408,22186142,9579,11856041,0,0
25169,49425,5734418,4315,2855407,0,0
105031,164386,21976181,18499,10753885,0,0
152351,101421,10891095,29116,3022595,0,0
398324,204043,22184655,68886,6720180,0,0
200593,82698,11010481,33729,3538741,0,0
101753,123081,21977146,20987,8251735,0,0
29955,29446,5751136,5657,1979468,0,0
70140,91782,10882700,13287,4779956,0,0
32415,48858,5742636,5558,2724801,0,0
32983,98637,10870008,5786,5672864,0,0
29890,48436,5752037,5130,2774690,0,0
34662,98026,10847990,6068,5636234,0,0
58873,199576,21929305,10637,11601120,0,0
47544,95912,11140880,8204,5572364,0,0
79400,196375,22186550,13818,11398499,0,0
34587,48323,5743723,5727,2696294,0,0
82467,196093,22002977,14236,11226790,0,0
62681,201963,22397110,10972,11842533,0,0
37051,95374,10839943,6353,5608761,0,0
55842,199405,21990598,9967,11716688,0,0
26535,49206,5750916,4567,2836116,0,0
51968,200865,22005566,9445,11778966,0,0
56663,201532,22399219,9999,11954140,0,0
110898,63098,10906714,20203,4207800,0,0
287363,177704,21982394,47819,6897594,0,0
431734,211318,22420383,78189,6867910,0,0
67247,84008,10859328,12785,4487690,0,0
74127,196352,21955146,13405,11312480,0,0
31545,47929,5693594,5402,2713000,0,0
71530,196989,21991222,12725,11404474,0,0
29743,48116,5748569,5134,2771544,0,0
35002,97087,10851760,6072,5642608,0,0
31137,48097,5668899,5339,2719393,0,0
39251,95598,10797219,6800,5525440,0,0
31954,47951,5744095,5357,2739966,0,0
45237,96396,10865002,7517,5474508,0,0
68985,198186,21925678,12050,11428539,0,0
61658,199594,22197292,10842,11736060,0,0
39029,97861,11138546,6636,5748613,0,0
34249,95886,10783741,5957,5634368,0,0
34564,97407,10866813,6011,5660179,0,0
31665,98952,10976769,5701,5769595,0,0
33154,97937,10906196,5822,5694873,0,0
52689,201780,22179540,9518,11858003,0,0
25186,49149,5746705,4285,2866464,0,0
118062,64737,10915567,22294,4043452,0,0
73847,62790,5783140,13147,1666973,0,0
154582,82515,10758399,23142,3440868,0,0
444517,207076,22437334,81097,6840483,0,0
64018,61236,10837646,10993,3808076,0,0
110733,129695,22181774,22718,8472159,0,0
68651,92570,10874640,12235,4897418,0,0
69236,200139,22182643,12445,11549604,0,0
30111,48754,5738872,5158,2769445,0,0
70173,197105,21988374,12420,11444173,0,0
76307,198702,22396630,13346,11578807,0,0
49283,93687,10867973,8343,5404098,0,0
87146,194280,21948196,14884,11122205,0,0
48646,93908,10890521,8291,5408342,0,0
60251,199978,22184942,10573,11759793,0,0
25303,48893,5744072,4333,2859575,0,0
55732,198605,21980929,9915,11719273,0,0
38181,101066,11334089,6753,5858144,0,0
52680,200180,21970798,9521,11746869,0,0
24503,49669,5740150,4211,2872867,0,0
28288,97993,10869160,4949,5784678,0,0
45754,46001,5767866,7764,2450338,0,0
111083,75137,10898420,21863,4062354,0,0
75859,52166,5785290,13072,1674028,0,0
147232,77869,10848072,21920,3546283,0,0
450788,207970,21885176,80923,6518015,0,0
53650,65390,11165959,10472,4065199,0,0
109153,132048,22198339,22261,8663645,0,0
48193,47466,5771978,8655,2321993,0,0
68713,198676,21969954,12316,11437784,0,0
30255,48704,5750368,5151,2771097,0,0
71257,196812,21976585,12738,11407217,0,0
29019,48614,5744610,4985,2787843,0,0
35810,96693,10854750,6277,5621385,0,0
30588,48117,5733926,5208,2750725,0,0
38334,96928,10882233,6577,5600726,0,0
32667,48509,5748602,5437,2734778,0,0
45505,96009,10872535,7570,5476982,0,0
67165,199283,21919770,11780,11459010,0,0
39292,98339,11141295,6788,5728455,0,0
55541,198809,22164200,9918,11835730,0,0
41604,95445,10949608,7030,5586659,0,0
28194,96812,10619101,4905,5632886,0,0
54771,203617,22399113,9783,11970256,0,0
55506,197579,21914468,9897,11686967,0,0
86378,63163,10965973,14842,4716661,0,0
145653,100098,10774574,28347,2958759,0,0
145140,77274,10923491,21711,3581735,0,0
247704,124247,11013738,46335,2917175,0,0
208812,84865,10896895,35858,3555517,0,0
101509,124886,22194341,21026,8353277,0,0
29742,29667,5752421,5603,1985798,0,0
102940,191913,21973867,19200,10547019,0,0
46061,98354,11254613,8155,5645444,0,0
69192,199847,22188048,12359,11556875,0,0
30751,47935,5749309,5266,2763011,0,0
70110,195476,21923083,12371,11411107,0,0
48307,93357,10777739,8321,5359878,0,0
90274,195627,22173726,15386,11191220,0,0
75455,196641,22001412,13070,11367089,0,0
37963,95337,10865247,6462,5614537,0,0
55557,197963,21966512,9888,11722901,0,0
25802,49374,5743573,4388,2853842,0,0
53476,200709,21984470,9670,11744510,0,0
24129,49790,5738445,4174,2869697,0,0
26138,99631,10853441,4548,5802421,0,0
98864,187568,22414715,17295,11069706,0,0
115462,92274,10924574,23245,3906918,0,0
364528,192701,21995089,60993,6732823,0,0
315200,131347,16990658,54997,6456656,0,0
212085,227969,21959124,36938,10963376,0,0
99536,341533,22413330,17582,10671243,0,0
55247,216417,11145890,9288,6431788,0,0
98908,396647,21992932,17977,9818439,0,0
30647,95433,5751962,5392,2435016,0,0
39353,186574,10871760,6887,5422060,0,0
100875,399791,22408264,17168,11150873,0,0
54652,141212,10851461,9576,5604837,0,0
95286,367872,21965459,16975,10580717,0,0
55848,166374,10875813,9969,4704808,0,0
95460,400303,22195054,16884,11102742,0,0
33407,92636,5755038,5739,2928482,0,0
102280,405856,21971200,18541,10576810,0,0
55201,171180,10889352,9715,5238854,0,0
87287,406288,22208185,15766,11124572,0,0
52861,211848,11349047,9349,5547443,0,0
92414,421030,22252163,16738,11033037,0,0
40571,82051,5763223,6983,2581619,0,0
90661,392419,21996146,16483,10928926,0,0
26711,142608,5745722,4749,2786287,0,0
42798,197642,10875891,7571,5441854,0,0
59045,190664,11350762,10517,5400662,0,0
46125,189074,10865127,8357,5347228,0,0
39290,77476,5757731,6951,2569172,0,0
23546,98421,5140994,4207,2506849,0,0
24390,95663,5656225,4535,2757131,0,0
37231,102625,5757723,6407,2629748,0,0
47588,181190,10770413,8688,5281224,0,0
75025,388457,21807331,13794,11081611,0,0
47951,200739,11117935,8455,5489690,0,0
86953,427221,22203414,15871,11097459,0,0
37763,94659,5758436,6538,2613297,0,0
25682,117522,5178520,4667,2469440,0,0
72631,414302,22299004,13344,11399632,0,0
62262,171387,11176243,11041,5238153,0,0
72968,303551,16580497,13497,8088874,0,0
54334,215812,11135558,9497,5373812,0,0
43383,178172,10637337,7736,5293147,0,0
38971,84901,5757004,6877,2577427,0,0
43947,206457,10861362,7961,5393476,0,0
39535,51127,5756352,6787,2587753,0,0
39594,201178,10873253,7118,5497084,0,0
78865,424874,21896008,14313,11096590,0,0
60316,198802,11342565,10549,5400095,0,0
89345,406051,21702548,15922,10823315,0,0
88612,407042,22401365,15536,11253338,0,0
62812,145193,10412422,11076,4799454,0,0
93194,392970,21969140,16844,10892462,0,0
58869,190591,11344353,10350,5442429,0,0
89468,393672,22177062,15986,11089044,0,0
19759,165699,5738916,3397,2951139,0,0
91745,387360,22020637,16284,10970916,0,0
40623,63200,5760438,7163,2551206,0,0
91722,404810,21956188,16428,10965941,0,0
60752,193170,10880703,10600,5170397,0,0
92516,411842,22190743,16586,11061397,0,0
94127,409198,22402542,16495,11210224,0,0
51136,207130,10889398,8805,5364049,0,0
94781,376975,21989497,16896,10951948,0,0
40254,75076,5763205,7095,2570232,0,0
92969,396328,21995541,16623,11028552,0,0
35759,102762,5756771,6152,2692902,0,0
57623,179678,10901340,10331,5150725,0,0
35922,105406,5751578,6414,2673113,0,0
48263,198456,10870462,8641,5419416,0,0
37235,49423,5757286,6329,2651297,0,0
44802,197497,10872069,7881,5501207,0,0
78668,396563,21905621,13926,11334726,0,0
98085,367532,22211150,17355,11154654,0,0
57815,192997,11170796,9930,5510767,0,0
93141,361397,21892880,16683,11017716,0,0
47930,178964,10876423,8408,5446678,0,0
104203,368363,22408830,18560,11057469,0,0
99250,372062,21925202,17645,10907484,0,0
76083,271868,16368514,13355,8123338,0,0
61121,160110,10887516,10907,5160799,0,0
23950,119939,5145248,4361,2518940,0,0
51676,184813,10909142,8966,5391953,0,0
47915,176102,10860783,8491,5372807,0,0
36665,62430,5760834,6434,2645747,0,0
51989,190580,10867815,9323,5346145,0,0
37692,83608,5767822,6431,2671638,0,0
43654,195088,10857304,7787,5496794,0,0
66028,268115,16321219,11943,8173343,0,0
63266,188160,11176789,11283,5263465,0,0
90849,359969,22135227,16245,11174664,0,0
32935,114425,5754658,5670,2753398,0,0
49534,179099,10876014,8791,5381473,0,0
39107,84412,5754114,6926,2599158,0,0
51227,186009,10887771,9239,5246217,0,0
39302,63674,5759747,6754,2612190,0,0
45810,188464,10895966,8103,5472102,0,0
84337,369744,21887087,15163,11135147,0,0
54438,191720,11170570,9617,5470581,0,0
93253,373375,22168248,17055,10995086,0,0
56646,179509,10883120,10166,5232009,0,0
92497,380834,22200914,16913,11115899,0,0
30247,123613,5751118,5402,2777163,0,0
100193,358922,21991405,18327,10744126,0,0
37639,67648,5761546,6707,2616099,0,0
45857,188378,10866231,8293,5426481,0,0
31835,121259,5749068,5558,2757149,0,0
53643,156330,10888870,9723,5273616,0,0
102624,383608,22414502,18775,10955103,0,0
52225,194900,10902534,9563,5313667,0,0
98952,366361,22214948,18283,10977847,0,0
36679,70930,5759590,6582,2630755,0,0
96846,373377,21999550,17777,10894878,0,0
39979,98145,5759188,7165,2536745,0,0
50819,181291,10884717,9383,5331890,0,0
96136,389051,22413293,17652,11190999,0,0
65496,157936,10868243,11688,5090265,0,0
47181,196885,11102954,8710,5557157,0,0
52538,111511,5770494,9819,2110790,0,0
88445,93192,10879316,12643,4127747,0,0
97769,122525,21870797,20297,8233630,0,0
35147,32294,5736421,6667,1980963,0,0
96352,191836,21729986,17726,10638709,0,0
71171,200780,22399486,12592,11669955,0,0
46603,94234,10853043,8090,5413944,0,0
68363,196584,21962950,12102,11465248,0,0
50142,95924,11148203,8586,5530024,0,0
87320,193574,21970559,14910,11144764,0,0
34925,47348,5723344,5909,2666609,0,0
38974,97377,10872980,6665,5574196,0,0
62956,201618,22389927,10929,11844610,0,0
57270,197205,21916678,10168,11659007,0,0
35587,96843,10880588,6168,5650064,0,0
43374,147674,16349178,7802,8667620,0,0
26507,48971,5722603,4573,2821801,0,0
24328,101239,10971059,4261,5913707,0,0
26048,49382,5734961,4429,2843993,0,0
27962,97868,10897505,4901,5804935,0,0
244969,164342,21951023,45492,7554839,0,0
417579,208787,22225151,73283,6990236,0,0
161798,79136,11072607,26390,3469711,0,0
101872,120411,21963030,20995,8210370,0,0
36199,37580,5753864,6762,2195939,0,0
61857,93935,10866493,11464,4995876,0,0
30123,48902,5741630,5161,2759819,0,0
32909,98389,10874486,5791,5680206,0,0
29603,48973,5741194,5039,2781691,0,0
33202,98232,10873602,5869,5680015,0,0
60279,200114,21934509,10821,11585973,0,0
48965,96305,11154803,8431,5556152,0,0
84613,195454,22175941,14507,11318967,0,0
35979,47611,5735928,5941,2662525,0,0
43582,96419,10891862,7376,5510841,0,0
32095,48366,5740057,5401,2732453,0,0
33818,98072,10865393,5817,5668231,0,0
25799,49473,5733644,4329,2850169,0,0
27819,98742,10888091,4748,5804306,0,0
46784,200219,21909890,8462,11840332,0,0
38495,98057,11123634,6765,5723824,0,0
52852,202207,22178520,9706,11851856,0,0
47170,152034,16910219,8271,8931128,0,0
162974,181731,22431723,30772,9786267,0,0
153417,84453,10873240,25028,3093837,0,0
411675,208688,21964099,74523,7081968,0,0
185415,128299,22010610,31779,7751658,0,0
62658,65323,10900941,12242,3811337,0,0
103760,186879,21977050,19501,10342927,0,0
46669,98881,11336521,8113,5694944,0,0
68936,199961,22192364,12292,11575365,0,0
30657,48260,5752409,5282,2760812,0,0
68735,196977,21990148,12171,11467067,0,0
31823,48156,5742146,5380,2733346,0,0
40710,96455,10869845,6928,5557449,0,0
89847,197992,22404563,15249,11353813,0,0
44908,94300,10846026,7743,5444114,0,0
58469,198544,21977226,10301,11671279,0,0
25549,48702,5745309,4350,2854968,0,0
27830,98560,10865016,4833,5785624,0,0
25010,48976,5739600,4226,2867212,0,0
14318,47417,5165525,2455,2739282,0,0
14777,51950,5652170,2639,2985145,0,0
25094,49416,5743526,4318,2857280,0,0
25671,99490,10886437,4543,5822797,0,0
42673,201966,21910990,7831,11896743,0,0
71146,92221,11190065,12235,5110598,0,0
279467,163597,22211778,48295,7217097,0,0
51642,39298,5769157,9001,2266814,0,0
128831,68578,5176390,22920,1321708,0,0
325198,142904,16848797,59179,5206280,0,0
27961,33439,5669862,5349,2057867,0,0
47713,52928,10807787,9616,4214033,0,0
39939,38902,5754734,7536,1949569,0,0
55859,72890,10881627,11063,4348754,0,0
90144,200178,22403584,16209,11178928,0,0
39739,95713,10839365,7155,5522083,0,0
41193,97010,11004761,7346,5607225,0,0
45072,94748,10872204,7943,5444828,0,0
69881,198083,22171526,12413,11555514,0,0
31831,48179,5739290,5452,2728058,0,0
85244,194836,21995626,14394,11221692,0,0
32699,48406,5740929,5499,2719720,0,0
39266,97348,10866277,6809,5559342,0,0
54262,151935,16929890,9347,8814474,0,0
56537,197497,21961458,10074,11689288,0,0
25687,49017,5734869,4351,2849857,0,0
27453,99247,10881980,4827,5788660,0,0
24795,50006,5739319,4256,2863031,0,0
26549,98952,10873200,4777,5790957,0,0
36382,101603,11326939,6368,5888769,0,0
25054,99821,10880913,4406,5830367,0,0
24963,49180,5739451,4316,2863187,0,0
68022,89637,10911066,11681,4985784,0,0
274394,166627,21903612,46960,7265644,0,0
405264,211305,22235889,76255,7319173,0,0
112252,67456,11150134,17725,3536524,0,0
108335,121667,21972290,22363,8138669,0,0
33303,50276,5746915,6034,2633543,0,0
82425,195304,21964132,14925,11107475,0,0
30966,48580,5755856,5259,2761008,0,0
33938,98109,10860224,5984,5658642,0,0
29719,48364,5741404,5069,2771580,0,0
36387,97203,10888756,6381,5613901,0,0
29303,48740,5740140,5000,2784238,0,0
36885,96767,10877634,6424,5613757,0,0
69505,196886,21917725,12149,11435938,0,0
55443,97325,11331813,9271,5556875,0,0
76003,194452,21727080,13285,11180246,0,0
26767,49400,5736322,4540,2830505,0,0
55771,198094,21974002,9779,11737994,0,0
57994,202914,22397106,10211,11925497,0,0
35262,96574,10843773,6208,5625905,0,0
50054,201102,21997278,9019,11814985,0,0
25615,49417,5741048,4410,2847081,0,0
144917,163119,22015276,26909,9983459,0,0
74683,63490,5782995,13505,1651453,0,0
157072,83468,10845992,23482,3453393,0,0
204141,92935,10815720,39164,3682677,0,0
74785,35101,5770357,10049,1626803,0,0
47166,58430,10869318,9773,4106001,0,0
107237,146288,21881798,22195,8642056,0,0
78148,198027,22204437,14042,11381654,0,0
33355,47861,5688906,5641,2686772,0,0
35175,97096,10832008,6180,5620354,0,0
30341,48314,5664246,5211,2725964,0,0
37107,96672,10808192,6458,5567924,0,0
29970,48526,5744152,5113,2768701,0,0
36610,96948,10877321,6310,5626849,0,0
71918,195921,21919216,12578,11378234,0,0
56670,95670,11147867,9477,5430727,0,0
60882,147408,16563480,10625,8460322,0,0
62072,197853,21961683,10882,11603163,0,0
25646,49041,5735707,4345,2858317,0,0
56995,198250,21966603,10139,11678012,0,0
24986,49675,5749067,4286,2868515,0,0
26855,99078,10864273,4751,5791241,0,0
53258,204493,22407881,9513,12000279,0,0
36747,95355,10863858,6433,5610589,0,0
202637,174681,22020467,38190,8561915,0,0
78511,36779,5779484,13246,1682807,0,0
158829,92027,10874232,24092,3601795,0,0
406083,196736,22416330,73739,6970950,0,0
51520,55076,10850221,10066,4145160,0,0
120653,150359,21986086,24160,8598157,0,0
50306,99146,11340747,8826,5618777,0,0
67446,197888,21961520,12049,11471184,0,0
72523,200526,22401216,12840,11644005,0,0
47187,93559,10886062,8152,5432422,0,0
79169,194751,21964022,13706,11276629,0,0
34375,47916,5741111,5738,2697521,0,0
84408,195052,22000284,14507,11192276,0,0
44234,100348,11333867,7609,5749948,0,0
55942,197723,21938617,9885,11703603,0,0
36662,96064,10875478,6373,5622543,0,0
55049,202057,22203630,9927,11845019,0,0
37434,101397,11333229,6526,5877574,0,0
51227,199704,21945386,9242,11758254,0,0
72318,92103,11193875,12409,5086722,0,0
273515,160127,22004080,47138,7079586,0,0
403357,214028,22432628,75993,7481473,0,0
167715,122728,22207278,28600,7931719,0,0
64948,68555,10905930,12723,3669128,0,0
95302,192971,21921424,17776,10752246,0,0
73570,195600,21904405,13011,11319845,0,0
45915,94931,10881817,8000,5444745,0,0
68697,195674,21932206,12220,11438851,0,0
50059,92998,10866433,8549,5374118,0,0
87797,195414,22189278,14978,11277106,0,0
32930,47836,5666224,5645,2675950,0,0
71628,197551,21990201,12567,11404991,0,0
63028,196873,22005746,10814,11639360,0,0
34150,94657,10673344,5975,5550068,0,0
54893,202238,22187596,9967,11830794,0,0
24323,49198,5736529,4210,2866479,0,0
52073,199822,21886456,9344,11712551,0,0
93148,135606,16976166,16167,8013616,0,0
276589,175584,21993152,47804,7255536,0,0
55543,25454,5778731,9615,1935259,0,0
443827,213906,21963622,80417,6606889,0,0
52178,59496,10886062,10262,4052918,0,0
111784,144826,22202490,22618,8721784,0,0
59152,93463,10974292,10323,5219053,0,0
67809,199956,22189303,12125,11598127,0,0
74024,199711,22420408,13113,11603732,0,0
30799,48086,5742890,5273,2755155,0,0
74297,194483,21940444,13114,11330054,0,0
51115,94414,10911950,8601,5394741,0,0
86005,197066,22191739,14742,11284135,0,0
30470,48601,5744551,5126,2765945,0,0
59511,198850,21996675,10387,11679835,0,0
38002,100242,11321159,6572,5867996,0,0
55039,199335,21967257,9845,11716448,0,0
37941,101119,11342328,6623,5873300,0,0
51564,200234,21982605,9294,11768572,0,0
104724,171142,22422876,18276,10959362,0,0
142040,100774,10926314,27730,3251200,0,0
384101,200356,21981013,65950,6576313,0,0
225109,90275,11394238,38556,3691516,0,0
101081,122282,21955670,20947,8263785,0,0
62474,74919,11361894,12043,4422746,0,0
88807,195847,21935107,16264,10898508,0,0
30937,48180,5748228,5303,2756629,0,0
68672,198501,21983250,12170,11467312,0,0
31273,48082,5752036,5375,2752603,0,0
34318,97479,10870105,5963,5666977,0,0
30134,47926,5734866,5147,2759860,0,0
37954,97214,10865867,6533,5595267,0,0
68577,147754,16822614,11567,8525964,0,0
71574,200856,22304114,12593,11591332,0,0
45535,97219,11130859,7703,5614563,0,0
56756,197830,21975583,9966,11712768,0,0
58036,202534,22402892,10237,11932974,0,0
38181,98028,11059070,6660,5715476,0,0
52656,200202,21949922,9481,11737987,0,0
39420,95221,10884050,6826,5573543,0,0
192382,179527,22236099,36047,8996088,0,0
78555,37256,5782627,13292,1691942,0,0
135417,71731,10884237,19927,3671402,0,0
458024,212280,21872065,81507,7699306,0,0
213742,235872,22409798,36998,11280085,0,0
53979,152002,10398594,9349,5551493,0,0
93084,381489,21970179,16793,10733030,0,0
35835,92279,5753877,6044,2714385,0,0
92344,403366,21989294,17124,9570383,0,0
91212,391647,22405503,15797,11758816,0,0
55234,194924,10901146,9438,5074843,0,0
98320,339909,21988099,17379,11185634,0,0
27899,77154,5740758,4929,1971389,0,0
96464,383620,22003446,17335,11031021,0,0
98724,381531,22411618,17394,10949858,0,0
51027,209403,10842538,9166,5042419,0,0
100900,370356,21996816,18248,10753266,0,0
22967,154964,5735966,4063,2871791,0,0
89416,396739,22007346,15954,10983065,0,0
39346,59983,5764841,7003,2564241,0,0
46340,209833,10868534,8328,5349266,0,0
58525,208447,11345831,10330,5433546,0,0
41319,204007,10873792,7440,5456862,0,0
39751,51576,5764752,6821,2603355,0,0
38790,196899,10858045,6971,5493744,0,0
20323,163827,5729426,3515,2913675,0,0
52522,174033,10912228,9322,5273546,0,0
78897,396270,21898815,14454,11060354,0,0
91430,403996,22190724,16621,11002892,0,0
61507,177991,11134369,10943,5233755,0,0
88513,379933,21970411,15923,10967609,0,0
24438,156288,5739518,4187,2846411,0,0
49965,185037,10949483,8946,5320938,0,0
77164,381782,21890182,14201,11107996,0,0
32383,120755,5726778,5772,2650486,0,0
83629,399269,21740468,15083,10913654,0,0
60842,170745,11166912,10927,5256341,0,0
89670,382776,21948359,16482,10865797,0,0
83905,415480,21921573,15221,11002120,0,0
60295,202995,11050975,10584,5245582,0,0
83436,419662,21967776,15050,11066078,0,0
58934,181859,11348570,10317,5441722,0,0
95326,376730,21980678,17175,10848056,0,0
36503,101665,5754442,6471,2609154,0,0
45490,203869,10851391,8017,5385361,0,0
39633,51232,5677094,6846,2550040,0,0
41921,205251,10795522,7469,5418798,0,0
56618,212106,11230393,9915,5439173,0,0
76386,404940,22276084,13855,11384483,0,0
56903,200300,10872695,10009,5200585,0,0
89455,411077,21968230,15969,10969032,0,0
39833,49442,5764890,6811,2588307,0,0
46233,202665,10795499,8269,5374158,0,0
54404,194574,10888929,9726,5252773,0,0
88670,410890,22151690,15911,11098472,0,0
58419,196134,10889048,10259,5213906,0,0
90686,407518,22161675,16215,11103352,0,0
57947,204762,10934090,10089,5252533,0,0
86170,405547,21980947,15232,11105731,0,0
34206,48022,5746065,5738,2688053,0,0
47506,207231,10887401,8452,5399055,0,0
33039,121794,5755820,5705,2739193,0,0
38307,101480,5760863,6761,2617989,0,0
47822,198184,10902305,8548,5419312,0,0
77865,388807,21893081,13866,11269519,0,0
67826,200863,11172842,12086,5140612,0,0
91861,390856,22168613,16442,11198551,0,0
38869,53149,5762218,6602,2618488,0,0
90698,389648,21984098,16155,11148527,0,0
56313,192536,11362806,9951,5602396,0,0
95647,369305,21949357,17058,11055145,0,0
99114,371094,21993214,17488,11004423,0,0
86122,381727,21678670,15263,11084212,0,0
57461,195639,11157758,9928,5470854,0,0
99298,350985,21951986,17957,10804234,0,0
55555,183985,10912066,9759,5324889,0,0
94109,377931,22202598,16843,11173879,0,0
29447,130585,5752246,5274,2766306,0,0
90812,375659,21982043,16124,11079567,0,0
36563,51639,5764219,6293,2656991,0,0
47437,188620,10861236,8567,5414573,0,0
57369,181524,11356427,10066,5553795,0,0
44238,188321,10872194,7837,5497118,0,0
27143,131811,5745522,4841,2788810,0,0
57150,146638,10885788,10307,5181646,0,0
36863,92768,5759246,6568,2651293,0,0
46275,178975,10871369,8167,5443039,0,0
72780,375273,21882806,12872,11377268,0,0
57630,187490,11139833,10233,5393315,0,0
104975,384559,22196058,18859,10827823,0,0
63487,176379,10994379,11093,5218899,0,0
45939,187825,10837706,8177,5414825,0,0
38931,63308,5760813,6670,2626194,0,0
44852,193988,10865915,7994,5460821,0,0
87425,372946,21896913,15910,10955729,0,0
53183,177096,11125610,9535,5430812,0,0
90730,395247,22206190,16611,11155642,0,0
64951,170117,10962074,11608,5094501,0,0
93333,364142,22127096,17306,10976970,0,0
27423,136179,5746046,4775,2850041,0,0
46552,190208,10878947,8359,5419487,0,0
103668,356521,22414350,18972,10971535,0,0
61206,172047,10794607,11130,5034943,0,0
92909,380289,21979706,17129,10964884,0,0
37795,66464,5759550,6759,2610867,0,0
98295,369854,21987239,18033,10865581,0,0
79413,305450,16959871,14419,8306622,0,0
92476,385574,21984754,17109,11015316,0,0
61198,187588,11353470,11083,5412862,0,0
104111,363555,21963419,19239,10836869,0,0
110754,116697,10976626,16592,3721926,0,0
101528,124208,21975444,20620,8280309,0,0
62926,75132,11369271,12096,4477360,0,0
87192,196495,21967493,15957,10942294,0,0
47642,99769,11344000,8235,5694031,0,0
69709,196354,21944254,12461,11411488,0,0
46703,94297,10890982,7977,5452971,0,0
78172,196557,22189239,13675,11414677,0,0
57492,98397,11358834,9621,5546102,0,0
82708,194399,21957715,14379,11180510,0,0
28851,49150,5747194,4865,2798392,0,0
29502,98727,10848744,5104,5747016,0,0
25071,49017,5727193,4141,2869583,0,0
28547,98200,10886556,4908,5792753,0,0
25127,49269,5732106,4273,2854535,0,0
27666,98434,10881917,4839,5794002,0,0
44444,201836,21918702,8227,11857649,0,0
